y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
130,0.023743861,0.023741834,0.023735755,0.023725626,0.023711452,0.023693239,0.023670997,0.023644734,0.023614464,0.023580201,0.023541959,0.023499758,0.023453616,0.023403556,0.023349599,0.023291771,0.023230099,0.023164611,0.023095337,0.023022309,0.022945562,0.022865129,0.022781049,0.022693359,0.0226021,0.022507315,0.022409045,0.022307336,0.022202235,0.02209379,0.021982049,0.021867064,0.021748886,0.02162757,0.02150317,0.021375742,0.021245344,0.021112034,0.020975872,0.020836919,0.020695236,0.020550888,0.020403937,0.020254449,0.02010249,0.019948127,0.019791426,0.019632458,0.01947129,0.019307992,0.019142636,0.018975292,0.018806031,0.018634927,0.01846205,0.018287475,0.018111275,0.017933523,0.017754293,0.01757366,0.017391696,0.017208477,0.017024077,0.01683857,0.01665203,0.016464532,0.016276149,0.016086956,0.015897024,0.015706429,0.015515242,0.015323536,0.015131383,0.014938854,0.01474602,0.014552951,0.014359717,0.014166387,0.013973029,0.013779711,0.013586498,0.013393458,0.013200654,0.01300815,0.01281601,0.012624295,0.012433067,0.012242385,0.012052307,0.011862892,0.011674196,0.011486274,0.01129918,0.011112966,0.010927685,0.010743387,0.01056012,0.010377931,0.010196868,0.010016975,0.009838295
131,0.023353631,0.023351652,0.023345715,0.023335824,0.023321982,0.023304196,0.023282475,0.023256828,0.023227267,0.023193807,0.023156461,0.023115249,0.023070187,0.023021298,0.022968604,0.022912129,0.022851899,0.022787942,0.022720288,0.022648966,0.02257401,0.022495455,0.022413336,0.022327691,0.022238559,0.02214598,0.022049998,0.021950655,0.021847997,0.021742071,0.021632924,0.021520605,0.021405166,0.021286659,0.021165137,0.021040655,0.020913267,0.020783033,0.020650008,0.020514253,0.020375829,0.020234795,0.020091215,0.019945152,0.01979667,0.019645833,0.019492708,0.019337361,0.019179859,0.019020271,0.018858664,0.018695109,0.018529673,0.018362429,0.018193445,0.018022794,0.017850546,0.017676773,0.017501547,0.017324939,0.017147023,0.016967869,0.016787551,0.016606141,0.016423711,0.016240332,0.016056077,0.015871018,0.015685226,0.015498772,0.015311727,0.015124162,0.014936146,0.014747749,0.01455904,0.014370087,0.014180959,0.013991721,0.013802441,0.013613184,0.013424016,0.013234999,0.013046198,0.012857674,0.012669489,0.012481704,0.012294377,0.012107568,0.011921332,0.011735727,0.011550807,0.011366627,0.011183239,0.011000695,0.010819044,0.010638336,0.01045862,0.01027994,0.010102343,0.009925872,0.00975057
132,0.022971319,0.022969386,0.022963588,0.022953928,0.02294041,0.022923041,0.022901827,0.02287678,0.022847911,0.022815232,0.02277876,0.02273851,0.022694501,0.022646754,0.02259529,0.022540133,0.022481309,0.022418844,0.022352766,0.022283107,0.022209897,0.022133171,0.022052963,0.02196931,0.02188225,0.021791822,0.021698069,0.021601031,0.021500753,0.021397281,0.021290661,0.021180941,0.021068171,0.020952401,0.020833683,0.02071207,0.020587617,0.020460379,0.020330412,0.020197774,0.020062524,0.019924721,0.019784426,0.0196417,0.019496605,0.019349206,0.019199565,0.019047748,0.01889382,0.018737846,0.018579894,0.018420031,0.018258324,0.018094842,0.017929653,0.017762826,0.017594431,0.017424537,0.017253215,0.017080533,0.016906562,0.016731373,0.016555036,0.01637762,0.016199197,0.016019836,0.015839608,0.015658581,0.015476827,0.015294413,0.015111409,0.014927884,0.014743905,0.01455954,0.014374856,0.01418992,0.014004798,0.013819555,0.013634256,0.013448965,0.013263745,0.013078658,0.012893765,0.012709129,0.012524808,0.012340861,0.012157346,0.01197432,0.011791839,0.011609958,0.01142873,0.011248208,0.011068444,0.010889487,0.010711387,0.010534192,0.010357949,0.010182703,0.010008497,0.009835376,0.009663381
133,0.02259674,0.022594852,0.022589189,0.022579754,0.022566552,0.022549588,0.022528869,0.022504407,0.02247621,0.022444294,0.022408672,0.02236936,0.022326378,0.022279743,0.022229478,0.022175606,0.02211815,0.022057138,0.021992598,0.021924558,0.02185305,0.021778106,0.02169976,0.021618048,0.021533007,0.021444675,0.021353093,0.021258301,0.021160343,0.021059263,0.020955105,0.020847917,0.020737747,0.020624644,0.020508659,0.020389843,0.020268248,0.02014393,0.020016942,0.019887342,0.019755185,0.01962053,0.019483436,0.019343963,0.019202171,0.019058121,0.018911876,0.018763499,0.018613054,0.018460603,0.018306214,0.01814995,0.017991877,0.017832063,0.017670573,0.017507475,0.017342836,0.017176724,0.017009207,0.016840353,0.01667023,0.016498907,0.016326451,0.016152931,0.015978417,0.015802974,0.015626673,0.015449581,0.015271765,0.015093292,0.014914231,0.014734647,0.014554607,0.014374177,0.014193422,0.014012406,0.013831195,0.013649852,0.013468439,0.01328702,0.013105655,0.012924405,0.012743331,0.012562491,0.012381944,0.012201747,0.012021957,0.011842629,0.011663817,0.011485576,0.011307956,0.011131011,0.01095479,0.010779342,0.010604715,0.010430957,0.010258112,0.010086225,0.00991534,0.009745498,0.00957674
134,0.022229712,0.022227868,0.022222337,0.022213122,0.022200227,0.022183658,0.022163422,0.022139528,0.022111988,0.022080815,0.022046021,0.022007624,0.021965641,0.02192009,0.021870993,0.021818372,0.021762251,0.021702656,0.021639613,0.021573151,0.0215033,0.021430093,0.021353562,0.021273741,0.021190667,0.021104377,0.021014911,0.020922308,0.02082661,0.02072786,0.020626102,0.020521382,0.020413745,0.020303241,0.020189919,0.020073828,0.01995502,0.019833547,0.019709463,0.019582822,0.019453681,0.019322094,0.01918812,0.019051816,0.018913242,0.018772457,0.018629523,0.018484499,0.018337448,0.018188432,0.018037515,0.017884759,0.01773023,0.017573991,0.017416107,0.017256645,0.017095668,0.016933244,0.016769437,0.016604315,0.016437944,0.016270391,0.01610172,0.015932001,0.015761298,0.015589678,0.015417207,0.015243952,0.015069979,0.014895352,0.014720137,0.014544399,0.014368203,0.014191613,0.014014692,0.013837504,0.01366011,0.013482574,0.013304955,0.013127316,0.012949716,0.012772214,0.012594868,0.012417737,0.012240877,0.012064344,0.011888193,0.011712479,0.011537253,0.01136257,0.011188479,0.011015031,0.010842274,0.010670258,0.010499029,0.010328632,0.010159112,0.009990513,0.009822877,0.009656245,0.009490657
135,0.02187006,0.021868259,0.021862857,0.021853856,0.02184126,0.021825076,0.02180531,0.021781971,0.021755071,0.021724621,0.021690635,0.021653128,0.021612119,0.021567624,0.021519666,0.021468264,0.021413443,0.021355228,0.021293644,0.02122872,0.021160485,0.02108897,0.021014207,0.020936229,0.020855072,0.020770772,0.020683368,0.020592898,0.020499402,0.020402923,0.020303503,0.020201187,0.020096021,0.019988049,0.019877322,0.019763886,0.019647794,0.019529094,0.01940784,0.019284084,0.01915788,0.019029284,0.018898351,0.018765137,0.018629699,0.018492097,0.018352388,0.018210633,0.018066891,0.017921223,0.017773691,0.017624356,0.01747328,0.017320527,0.01716616,0.017010241,0.016852836,0.016694007,0.016533819,0.016372337,0.016209624,0.016045747,0.015880769,0.015714755,0.01554777,0.015379879,0.015211145,0.015041634,0.014871409,0.014700534,0.014529073,0.014357089,0.014184644,0.014011801,0.013838623,0.01366517,0.013491503,0.013317683,0.01314377,0.012969822,0.012795898,0.012622056,0.012448353,0.012274845,0.012101587,0.011928634,0.011756039,0.011583856,0.011412136,0.011240931,0.011070289,0.01090026,0.010730892,0.010562233,0.010394326,0.010227218,0.010060952,0.009895571,0.009731116,0.009567626,0.009405142
136,0.021517613,0.021515854,0.021510577,0.021501784,0.021489481,0.021473671,0.021454363,0.021431565,0.021405288,0.021375543,0.021342344,0.021305706,0.021265645,0.02122218,0.02117533,0.021125117,0.021071563,0.021014693,0.020954531,0.020891105,0.020824445,0.020754578,0.020681538,0.020605356,0.020526068,0.020443707,0.020358312,0.02026992,0.020178571,0.020084306,0.019987164,0.019887191,0.019784431,0.019678928,0.019570729,0.019459882,0.019346436,0.019230439,0.019111943,0.018990998,0.018867659,0.018741977,0.018614007,0.018483805,0.018351425,0.018216924,0.018080361,0.017941791,0.017801275,0.017658871,0.017514639,0.017368638,0.01722093,0.017071576,0.016920637,0.016768174,0.01661425,0.016458927,0.016302268,0.016144335,0.015985191,0.0158249,0.015663523,0.015501124,0.015337766,0.015173512,0.015008424,0.014842565,0.014675998,0.014508784,0.014340986,0.014172664,0.014003881,0.013834696,0.01366517,0.013495364,0.013325336,0.013155144,0.012984849,0.012814506,0.012644173,0.012473906,0.01230376,0.012133791,0.011964053,0.011794598,0.011625479,0.011456747,0.011288454,0.011120648,0.010953379,0.010786694,0.01062064,0.010455263,0.010290607,0.010126717,0.009963636,0.009801403,0.009640061,0.009479648,0.009320204
137,0.021172204,0.021170485,0.02116533,0.021156741,0.021144722,0.021129278,0.021110416,0.021088145,0.021062475,0.021033417,0.021000984,0.020965192,0.020926056,0.020883595,0.020837826,0.020788771,0.020736451,0.020680891,0.020622115,0.02056015,0.020495023,0.020426764,0.020355403,0.020280971,0.020203503,0.020123033,0.020039596,0.019953229,0.019863972,0.019771863,0.019676943,0.019579253,0.019478838,0.019375741,0.019270007,0.019161683,0.019050815,0.018937453,0.018821645,0.018703441,0.018582893,0.018460052,0.018334971,0.018207703,0.018078304,0.017946828,0.017813329,0.017677866,0.017540495,0.017401273,0.017260258,0.017117508,0.016973084,0.016827043,0.016679447,0.016530354,0.016379825,0.016227922,0.016074704,0.015920232,0.015764569,0.015607774,0.01544991,0.015291038,0.015131218,0.014970512,0.014808981,0.014646686,0.014483688,0.014320046,0.014155822,0.013991076,0.013825866,0.013660251,0.013494292,0.013328045,0.013161569,0.012994921,0.012828158,0.012661336,0.01249451,0.012327735,0.012161065,0.011994554,0.011828254,0.011662217,0.011496495,0.011331137,0.011166193,0.011001711,0.010837739,0.010674324,0.010511511,0.010349346,0.010187871,0.010027129,0.009867163,0.009708013,0.009549718,0.009392318,0.009235849
138,0.020833669,0.02083199,0.020826954,0.020818563,0.020806821,0.020791733,0.020773306,0.020751549,0.02072647,0.020698082,0.020666397,0.020631429,0.020593195,0.02055171,0.020506995,0.020459068,0.020407952,0.020353669,0.020296244,0.020235702,0.02017207,0.020105377,0.020035652,0.019962926,0.019887232,0.019808603,0.019727075,0.019642683,0.019555464,0.019465457,0.019372701,0.019277237,0.019179108,0.019078356,0.018975024,0.018869158,0.018760805,0.01865001,0.018536822,0.018421289,0.018303462,0.01818339,0.018061125,0.01793672,0.017810226,0.017681697,0.017551188,0.017418752,0.017284447,0.017148327,0.017010449,0.016870869,0.016729646,0.016586837,0.0164425,0.016296694,0.016149476,0.016000907,0.015851045,0.01569995,0.015547681,0.015394298,0.015239861,0.015084428,0.01492806,0.014770816,0.014612756,0.014453938,0.014294422,0.014134268,0.013973532,0.013812274,0.013650552,0.013488423,0.013325945,0.013163174,0.013000167,0.012836979,0.012673666,0.012510281,0.012346881,0.012183517,0.012020243,0.01185711,0.01169417,0.011531474,0.011369071,0.011207011,0.011045341,0.01088411,0.010723362,0.010563145,0.010403502,0.010244478,0.010086114,0.009928454,0.009771537,0.009615404,0.009460092,0.009305641,0.009152086
139,0.020501851,0.020500211,0.020495291,0.020487093,0.020475621,0.02046088,0.020442877,0.02042162,0.020397118,0.020369382,0.020338425,0.020304261,0.020266905,0.020226373,0.020182684,0.020135857,0.020085914,0.020032876,0.019976767,0.019917611,0.019855437,0.01979027,0.019722139,0.019651076,0.019577112,0.019500278,0.019420609,0.019338141,0.019252909,0.019164951,0.019074305,0.01898101,0.018885109,0.018786642,0.018685652,0.018582183,0.01847628,0.018367987,0.018257353,0.018144425,0.01802925,0.017911877,0.017792358,0.017670742,0.01754708,0.017421425,0.01729383,0.017164347,0.017033031,0.016899936,0.016765116,0.016628628,0.016490526,0.016350868,0.01620971,0.016067108,0.01592312,0.015777803,0.015631215,0.015483413,0.015334456,0.0151844,0.015033305,0.014881229,0.014728228,0.014574362,0.014419688,0.014264264,0.014108147,0.013951395,0.013794064,0.013636212,0.013477895,0.013319168,0.013160089,0.013000712,0.012841091,0.012681282,0.012521338,0.012361312,0.012201257,0.012041226,0.011881269,0.011721437,0.011561781,0.01140235,0.011243192,0.011084355,0.010925887,0.010767833,0.010610238,0.010453149,0.010296607,0.010140655,0.009985336,0.009830691,0.009676758,0.009523578,0.009371187,0.009219623,0.009068922
140,0.020176595,0.020174993,0.020170185,0.020162176,0.020150967,0.020136564,0.020118974,0.020098205,0.020074265,0.020047165,0.020016918,0.019983537,0.019947037,0.019907433,0.019864745,0.01981899,0.019770189,0.019718364,0.019663538,0.019605734,0.019544979,0.0194813,0.019414724,0.019345281,0.019273002,0.019197918,0.019120062,0.019039469,0.018956174,0.018870212,0.018781623,0.018690443,0.018596713,0.018500474,0.018401766,0.018300633,0.018197118,0.018091266,0.017983122,0.017872731,0.017760142,0.017645402,0.017528558,0.017409662,0.017288762,0.017165909,0.017041154,0.01691455,0.016786149,0.016656003,0.016524166,0.016390692,0.016255634,0.016119049,0.015980991,0.015841515,0.015700676,0.015558532,0.015415136,0.015270547,0.015124819,0.014978011,0.014830177,0.014681375,0.01453166,0.014381089,0.01422972,0.014077608,0.013924808,0.013771375,0.013617369,0.013462841,0.013307848,0.013152444,0.012996683,0.012840619,0.012684306,0.012527796,0.012371143,0.012214398,0.012057611,0.011900835,0.01174412,0.011587514,0.011431067,0.011274826,0.01111884,0.010963155,0.010807816,0.010652869,0.010498359,0.010344327,0.010190819,0.010037874,0.009885534,0.009733838,0.009582826,0.009432536,0.009283005,0.009134269,0.008986363
141,0.019857751,0.019856185,0.019851487,0.019843661,0.019832709,0.019818636,0.019801449,0.019781154,0.019757762,0.019731282,0.019701727,0.019669109,0.019633443,0.019594744,0.019553031,0.019508321,0.019460634,0.019409991,0.019356415,0.019299929,0.019240558,0.019178329,0.019113268,0.019045405,0.018974768,0.018901389,0.018825301,0.018746535,0.018665127,0.018581113,0.018494527,0.018405409,0.018313796,0.018219728,0.018123245,0.01802439,0.017923203,0.017819729,0.017714012,0.017606096,0.017496028,0.017383853,0.017269619,0.017153374,0.017035167,0.016915046,0.016793061,0.016669264,0.016543704,0.016416434,0.016287506,0.016156971,0.016024883,0.015891295,0.01575626,0.015619832,0.015482066,0.015343015,0.015202735,0.015061279,0.014918703,0.014775061,0.014630409,0.014484802,0.014338294,0.014190939,0.014042795,0.013893914,0.013744352,0.013594161,0.013443399,0.013292116,0.013140368,0.012988207,0.012835686,0.012682858,0.012529775,0.012376488,0.012223049,0.012069508,0.011915915,0.01176232,0.011608772,0.011455318,0.011302007,0.011148885,0.010995999,0.010843395,0.010691116,0.010539208,0.010387713,0.010236674,0.010086132,0.009936129,0.009786703,0.009637895,0.009489742,0.009342282,0.00919555,0.009049583,0.008904414
142,0.01954517,0.01954364,0.01953905,0.019531402,0.0195207,0.019506949,0.019490154,0.019470323,0.019447464,0.019421589,0.019392708,0.019360833,0.019325981,0.019288164,0.019247401,0.019203709,0.019157108,0.019107618,0.01905526,0.019000058,0.018942037,0.018881221,0.018817636,0.018751312,0.018682277,0.01861056,0.018536194,0.01845921,0.018379643,0.018297525,0.018212894,0.018125784,0.018036235,0.017944284,0.01784997,0.017753335,0.017654419,0.017553263,0.017449912,0.017344409,0.017236799,0.017127125,0.017015435,0.016901776,0.016786193,0.016668736,0.016549453,0.016428393,0.016305605,0.016181139,0.016055047,0.015927379,0.015798187,0.015667522,0.015535436,0.015401982,0.015267212,0.01513118,0.014993938,0.014855539,0.014716037,0.014575486,0.014433939,0.014291448,0.014148069,0.014003854,0.013858857,0.01371313,0.013566727,0.013419701,0.013272105,0.013123991,0.012975411,0.012826417,0.01267706,0.012527392,0.012377464,0.012227325,0.012077025,0.011926614,0.011776141,0.011625654,0.0114752,0.011324827,0.011174581,0.011024509,0.010874654,0.010725061,0.010575775,0.010426838,0.010278293,0.01013018,0.009982541,0.009835415,0.009688842,0.00954286,0.009397505,0.009252815,0.009108824,0.008965568,0.00882308
143,0.019238711,0.019237216,0.01923273,0.019225257,0.019214799,0.01920136,0.019184948,0.019165568,0.01914323,0.019117944,0.019089719,0.01905857,0.01902451,0.018987553,0.018947717,0.018905017,0.018859474,0.018811107,0.018759938,0.018705988,0.018649281,0.018589843,0.018527698,0.018462874,0.0183954,0.018325303,0.018252616,0.018177369,0.018099595,0.018019328,0.017936601,0.01785145,0.017763913,0.017674025,0.017581826,0.017487355,0.017390652,0.017291757,0.017190713,0.017087563,0.016982348,0.016875114,0.016765905,0.016654766,0.016541743,0.016426884,0.016310235,0.016191844,0.016071759,0.015950028,0.015826703,0.01570183,0.015575462,0.015447648,0.015318439,0.015187885,0.015056039,0.014922951,0.014788673,0.014653257,0.014516755,0.014379219,0.014240701,0.014101253,0.013960927,0.013819775,0.01367785,0.013535202,0.013391884,0.013247946,0.013103442,0.012958421,0.012812935,0.012667033,0.012520766,0.012374184,0.012227337,0.012080272,0.01193304,0.011785688,0.011638263,0.011490812,0.011343383,0.011196021,0.011048771,0.010901678,0.010754786,0.010608139,0.010461779,0.010315748,0.010170087,0.010024838,0.009880038,0.009735729,0.009591947,0.00944873,0.009306114,0.009164136,0.009022829,0.008882228,0.008742366
144,0.018938234,0.018936773,0.018932389,0.018925086,0.018914865,0.018901732,0.018885692,0.018866753,0.018844922,0.018820209,0.018792626,0.018762183,0.018728896,0.018692777,0.018653843,0.018612112,0.0185676,0.018520328,0.018470316,0.018417586,0.018362162,0.018304066,0.018243324,0.018179964,0.018114011,0.018045494,0.017974444,0.01790089,0.017824865,0.0177464,0.01766553,0.017582289,0.017496713,0.017408837,0.0173187,0.017226339,0.017131793,0.017035103,0.016936309,0.016835451,0.016732573,0.016627717,0.016520927,0.016412247,0.01630172,0.016189394,0.016075314,0.015959526,0.015842077,0.015723014,0.015602386,0.015480241,0.015356628,0.015231595,0.015105191,0.014977468,0.014848473,0.014718258,0.014586872,0.014454367,0.014320792,0.014186198,0.014050636,0.013914157,0.013776811,0.013638649,0.013499721,0.013360079,0.013219772,0.013078849,0.012937364,0.012795363,0.012652897,0.012510015,0.012366766,0.012223198,0.01207936,0.0119353,0.011791063,0.011646699,0.011502252,0.01135777,0.011213296,0.011068877,0.010924555,0.010780376,0.010636381,0.010492614,0.010349115,0.010205926,0.010063087,0.009920638,0.009778617,0.009637063,0.009496013,0.009355503,0.009215568,0.009076245,0.008937566,0.008799566,0.008662276
145,0.018643603,0.018642175,0.018637891,0.018630753,0.018620764,0.018607928,0.018592252,0.018573741,0.018552405,0.018528252,0.018501293,0.018471539,0.018439005,0.018403703,0.018365649,0.018324861,0.018281355,0.01823515,0.018186267,0.018134727,0.018080552,0.018023765,0.017964392,0.017902457,0.017837987,0.01777101,0.017701556,0.017629653,0.017555332,0.017478626,0.017399566,0.017318187,0.017234523,0.017148609,0.017060481,0.016970178,0.016877736,0.016783195,0.016686594,0.016587973,0.016487374,0.016384837,0.016280405,0.016174122,0.016066031,0.015956175,0.0158446,0.01573135,0.015616472,0.015500012,0.015382016,0.015262531,0.015141604,0.015019284,0.014895618,0.014770655,0.014644442,0.01451703,0.014388466,0.0142588,0.014128082,0.013996359,0.013863682,0.0137301,0.013595663,0.013460419,0.013324418,0.013187709,0.013050342,0.012912364,0.012773826,0.012634774,0.012495258,0.012355325,0.012215023,0.012074399,0.011933501,0.011792374,0.011651065,0.01150962,0.011368084,0.011226502,0.011084917,0.010943374,0.010801915,0.010660584,0.010519422,0.01037847,0.01023777,0.010097361,0.009957283,0.009817573,0.009678271,0.009539413,0.009401036,0.009263176,0.009125866,0.008989142,0.008853037,0.008717584,0.008582813
